	question	answer
266	Podání námitky	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
267	Podání námitek	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
268	Formulář námitky	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
269	Formulář námitek	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
270	Kde najdu formulář námitky	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
271	Kde najdu formulář námitek	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
272	Jak podat námitku	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
273	Jak podat námitky	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
274	Co obsahuje formulář námitky	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
275	Co musí obsahovat námitka	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
276	Co musí obsahovat námitky	"Námitky včetně důkazů se podávají ve dvojím vyhotovení a obsahují:

    údaje o totožnosti osoby, jež podala námitky, případně plnou moc, je-li namítající zastoupen;
    údaje o přihlášce, proti níž námitky směřují;
    označení výrobků  nebo služeb, jichž se námitky týkají, nebo údaj, že se týkají všech výrobků nebo služeb uvedených v přihlášce;
    věcné odůvodnění námitek;
    čeho se namítající domáhá;
    podpis.

Pro podání námitek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné. Formulář lze nalézt zde: https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq- "
277	Podání připomínky	"Připomínky k přihlášce ochranné známky obsahují:

    jméno a příjmení, adresu místa trvalého pobytu;
    údaje o čísle spisu přihlášky včetně údajů o totožnosti přihlašovatele;
    věcné odůvodnění připomínek;
    podpis.

Pro podání připomínek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné . Formulář lze nalézt zde https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"
278	Formulář připomínky	"Připomínky k přihlášce ochranné známky obsahují:

    jméno a příjmení, adresu místa trvalého pobytu;
    údaje o čísle spisu přihlášky včetně údajů o totožnosti přihlašovatele;
    věcné odůvodnění připomínek;
    podpis.

Pro podání připomínek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné . Formulář lze nalézt zde https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"
279	Kde najdu formulář připomínky	"Připomínky k přihlášce ochranné známky obsahují:

    jméno a příjmení, adresu místa trvalého pobytu;
    údaje o čísle spisu přihlášky včetně údajů o totožnosti přihlašovatele;
    věcné odůvodnění připomínek;
    podpis.

Pro podání připomínek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné . Formulář lze nalézt zde https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"
280	Jak podat připomínky	"Připomínky k přihlášce ochranné známky obsahují:

    jméno a příjmení, adresu místa trvalého pobytu;
    údaje o čísle spisu přihlášky včetně údajů o totožnosti přihlašovatele;
    věcné odůvodnění připomínek;
    podpis.

Pro podání připomínek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné . Formulář lze nalézt zde https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"
281	Co obsahuje formulář připomínky	"Připomínky k přihlášce ochranné známky obsahují:

    jméno a příjmení, adresu místa trvalého pobytu;
    údaje o čísle spisu přihlášky včetně údajů o totožnosti přihlašovatele;
    věcné odůvodnění připomínek;
    podpis.

Pro podání připomínek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné . Formulář lze nalézt zde https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"
282	Co musí obsahovat připomínky	"Připomínky k přihlášce ochranné známky obsahují:

    jméno a příjmení, adresu místa trvalého pobytu;
    údaje o čísle spisu přihlášky včetně údajů o totožnosti přihlašovatele;
    věcné odůvodnění připomínek;
    podpis.

Pro podání připomínek je možné použít formulář Úřadu, kde jsou všechny náležitosti uvedeny. Použití formuláře Úřadu není povinné . Formulář lze nalézt zde https://upv.gov.cz/prumyslova-prava/formulare. Více na https://upv.gov.cz/o-uradu/nejcastejsi-dotazy-faq-"
